TIMESTAMP,LOCATION_ID,EARNED_POINTS,REDEEM_POINTS
2022-04-30,A-1002,28904,25103
2022-04-30,A-1003,32383,32198
2022-04-30,A-1004,26709,21753
2022-04-30,A-1005,25204,20612
2022-04-30,A-1006,33935,27480
2022-04-30,A-1007,22913,29540
2022-04-30,A-1008,26118,33920
2022-05-01,A-1001,31912,27182
2022-05-01,A-1002,33823,22231
2022-05-01,A-1003,26999,20764
2022-05-01,A-1004,24592,28682
2022-05-01,A-1005,34614,25341
2022-05-01,A-1006,29612,29123
2022-05-01,A-1007,27081,33242
2022-05-01,A-1008,34253,26868
2022-05-02,A-1001,28615,25052
2022-05-02,A-1002,27814,21093
2022-05-02,A-1003,25942,29183
2022-05-02,A-1004,23075,31937
2022-05-02,A-1005,29436,21803
2022-05-02,A-1006,32983,24234
2022-05-02,A-1007,34472,27679
2022-05-02,A-1008,33560,30049
2022-05-03,A-1001,21518,30820
2022-05-03,A-1002,27010,33671
2022-05-03,A-1003,33307,22523
2022-05-03,A-1004,28037,28431
2022-05-03,A-1005,24891,28545
2022-05-03,A-1006,24165,32302
2022-05-03,A-1007,33900,33260
2022-05-03,A-1008,22583,30871
2022-05-04,A-1001,21409,30323
2022-05-04,A-1002,32563,24956
2022-05-04,A-1003,20381,26746
2022-05-04,A-1004,25459,28744
2022-05-04,A-1005,27118,21947
2022-05-04,A-1006,26522,34038
2022-05-04,A-1007,28299,29925
2022-05-04,A-1008,21943,31971
2022-05-05,A-1001,34151,31916
2022-05-05,A-1002,27452,22145
2022-05-05,A-1003,32281,32183
2022-05-05,A-1004,32006,34475
2022-05-05,A-1005,28674,26010
2022-05-05,A-1006,20543,30389
2022-05-05,A-1007,29440,20170
2022-05-05,A-1008,24113,20227
2022-05-06,A-1001,27081,27759
2022-05-06,A-1002,25605,27244
2022-05-06,A-1003,21245,27161
2022-05-06,A-1004,34105,30047
2022-05-06,A-1005,27109,27057
2022-05-06,A-1006,26354,33796
2022-05-06,A-1007,20814,21924
2022-05-06,A-1008,31827,21523
2022-05-07,A-1001,27035,22417
2022-05-07,A-1002,23121,27037
2022-05-07,A-1003,29129,32937
2022-05-07,A-1004,28696,33748
2022-05-07,A-1005,23654,25872
2022-05-07,A-1006,30116,25862
2022-05-07,A-1007,25760,20389
2022-05-07,A-1008,26837,26434
2022-05-08,A-1001,25352,21686
2022-05-08,A-1002,30337,21098
2022-05-08,A-1003,20344,27676
2022-05-08,A-1004,22284,30645
2022-05-08,A-1005,22026,20888
2022-05-08,A-1006,24146,24610
2022-05-08,A-1007,30589,27223
2022-05-08,A-1008,30120,30240
2022-05-09,A-1001,30387,25854
2022-05-09,A-1002,28122,25915
2022-05-09,A-1003,27648,21292
2022-05-09,A-1004,25196,24079
2022-05-09,A-1005,22517,24653
2022-05-09,A-1006,20675,20284
2022-05-09,A-1007,20192,20593
2022-05-09,A-1008,34331,24724
2022-05-10,A-1001,30758,33708
2022-05-10,A-1002,22278,30862
2022-05-10,A-1003,29516,27660
2022-05-10,A-1004,27732,28613
2022-05-10,A-1005,33619,33624
2022-05-10,A-1006,24880,29108
2022-05-10,A-1007,31253,22913
2022-05-10,A-1008,31546,30228
2022-05-11,A-1001,27297,29972
2022-05-11,A-1002,20484,25416
2022-05-11,A-1003,22051,29408
2022-05-11,A-1004,31151,27292
2022-05-11,A-1005,32866,29603
2022-05-11,A-1006,21527,28166
2022-05-11,A-1007,34082,25391
2022-05-11,A-1008,27513,32174
2022-05-12,A-1001,27320,34768
2022-05-12,A-1002,25355,34460
2022-05-12,A-1003,31553,24067
2022-05-12,A-1004,34474,22045
2022-05-12,A-1005,24976,30716
2022-05-12,A-1006,27795,28233
2022-05-12,A-1007,33959,22078
2022-05-12,A-1008,21305,34515
2022-05-13,A-1001,22176,20577
2022-05-13,A-1002,30650,22170
2022-05-13,A-1003,23265,21957
2022-05-13,A-1004,33591,34644
2022-05-13,A-1005,22942,20081
2022-05-13,A-1006,24999,23818
2022-05-13,A-1007,27221,32514
2022-05-13,A-1008,22680,25263
2022-05-14,A-1001,28209,24620
2022-05-14,A-1002,33553,22260
2022-05-14,A-1003,28142,26831
2022-05-14,A-1004,25130,24471
2022-05-14,A-1005,29291,31295
2022-05-14,A-1006,21975,25754
2022-05-14,A-1007,22035,28647
2022-05-14,A-1008,26983,27300
2022-05-15,A-1001,21161,30350
2022-05-15,A-1002,28902,32615
2022-05-15,A-1003,21181,26014
2022-05-15,A-1004,32521,25957
2022-05-15,A-1005,20251,31426
2022-05-15,A-1006,27687,20907
2022-05-15,A-1007,34731,26274
2022-05-15,A-1008,33811,20036
2022-05-16,A-1001,20405,31038
2022-05-16,A-1002,24506,23441
2022-05-16,A-1003,32147,27647
2022-05-16,A-1004,28480,21627
2022-05-16,A-1005,24439,23721
2022-05-16,A-1006,25279,24167
2022-05-16,A-1007,26326,33622
2022-05-16,A-1008,24175,32610
2022-05-17,A-1001,30210,27923
2022-05-17,A-1002,26064,34301
2022-05-17,A-1003,27300,21022
2022-05-17,A-1004,25521,30723
2022-05-17,A-1005,31884,25670
2022-05-17,A-1006,24131,27632
2022-05-17,A-1007,29755,34062
2022-05-17,A-1008,28121,29359
2022-05-18,A-1001,26641,21256
2022-05-18,A-1002,23749,24543
2022-05-18,A-1003,29099,32798
2022-05-18,A-1004,30499,29191
2022-05-18,A-1005,28419,21396
2022-05-18,A-1006,30704,28582
2022-05-18,A-1007,28968,22916
2022-05-18,A-1008,28836,25231
2022-05-19,A-1001,27915,27917
2022-05-19,A-1002,23704,27409
2022-05-19,A-1003,32034,30366
2022-05-19,A-1004,32994,29563
2022-05-19,A-1005,25512,20505
2022-05-19,A-1006,34712,28666
2022-05-19,A-1007,32914,32516
2022-05-19,A-1008,28827,33899
2022-05-20,A-1001,32610,29653
2022-05-20,A-1002,25083,28428
2022-05-20,A-1003,22270,25697
2022-05-20,A-1004,23155,21723
2022-05-20,A-1005,23211,23539
2022-05-20,A-1006,26107,24837
2022-05-20,A-1007,22920,20486
2022-05-20,A-1008,35000,20360
2022-05-21,A-1001,31152,30938
2022-05-21,A-1002,32909,33925
2022-05-21,A-1003,25923,23813
2022-05-21,A-1004,25537,30439
2022-05-21,A-1005,29180,30306
2022-05-21,A-1006,28438,31085
2022-05-21,A-1007,24996,28199
2022-05-21,A-1008,26897,31138
2022-05-22,A-1001,31511,26622
2022-05-22,A-1002,27560,34723
2022-05-22,A-1003,22070,20394
2022-05-22,A-1004,30487,34368
2022-05-22,A-1005,32789,32806
2022-05-22,A-1006,29396,26856
2022-05-22,A-1007,21602,28229
2022-05-22,A-1008,31412,20943
2022-05-23,A-1001,27904,26616
2022-05-23,A-1002,33821,25413
2022-05-23,A-1003,32429,29456
2022-05-23,A-1004,31434,20508
2022-05-23,A-1005,20618,31471
2022-05-23,A-1006,29759,29532
2022-05-23,A-1007,34040,26877
2022-05-23,A-1008,28829,26411
2022-05-24,A-1001,26484,27281
2022-05-24,A-1002,28188,33864
2022-05-24,A-1003,21969,21952
2022-05-24,A-1004,33370,24136
2022-05-24,A-1005,20105,34169
2022-05-24,A-1006,20210,31384
2022-05-24,A-1007,32019,24712
2022-05-24,A-1008,26236,22158
2022-05-25,A-1001,20874,30147
2022-05-25,A-1002,23937,26905
2022-05-25,A-1003,34536,31325
2022-05-25,A-1004,30248,30573
2022-05-25,A-1005,27283,21045
2022-05-25,A-1006,29368,23962
2022-05-25,A-1007,21030,21777
2022-05-25,A-1008,26985,20356
2022-05-26,A-1001,23885,21533
2022-05-26,A-1002,20934,27668
2022-05-26,A-1003,27294,24193
2022-05-26,A-1004,28910,33904
2022-05-26,A-1005,23033,22437
2022-05-26,A-1006,22940,28969
2022-05-26,A-1007,28599,27233
2022-05-26,A-1008,25509,27404
2022-05-27,A-1001,27615,23097
2022-05-27,A-1002,21212,34958
2022-05-27,A-1003,25756,33510
2022-05-27,A-1004,33403,25090
2022-05-27,A-1005,24407,22301
2022-05-27,A-1006,29248,28830
2022-05-27,A-1007,24219,27116
2022-05-27,A-1008,29413,34163
2022-05-28,A-1001,31139,24640
2022-05-28,A-1002,27336,31315
2022-05-28,A-1003,25430,27090
2022-05-28,A-1004,26576,30945
2022-05-28,A-1005,32791,20504
2022-05-28,A-1006,25148,26362
2022-05-28,A-1007,29966,33389
2022-05-28,A-1008,20650,34286
2022-05-29,A-1001,29353,26133
2022-05-29,A-1002,29332,25341
2022-05-29,A-1003,33641,20382
2022-05-29,A-1004,27219,21751
2022-05-29,A-1005,34190,31934
2022-05-29,A-1006,26777,33938
2022-05-29,A-1007,21399,25455
2022-05-29,A-1008,29873,21326
2022-05-30,A-1001,30553,33477
2022-05-30,A-1002,23582,30366
2022-05-30,A-1003,20863,22217
2022-05-30,A-1004,31395,24987
2022-05-30,A-1005,30366,21347
2022-05-30,A-1006,22024,30614
2022-05-30,A-1007,24150,34206
2022-05-30,A-1008,30049,20672
2022-05-31,A-1001,24887,22280
2022-05-31,A-1002,30969,27713
2022-05-31,A-1003,26837,32967
2022-05-31,A-1004,27048,20167
2022-05-31,A-1005,32244,29189
2022-05-31,A-1006,26527,32570
2022-05-31,A-1007,26295,24117
2022-05-31,A-1008,33147,32344
2022-06-01,A-1001,21506,22164
2022-06-01,A-1002,26922,20008
2022-06-01,A-1003,28758,30923
2022-06-01,A-1004,29798,29510
2022-06-01,A-1005,26351,33495
2022-06-01,A-1006,34839,26572
2022-06-01,A-1007,31297,32297
2022-06-01,A-1008,29227,31917
2022-06-02,A-1001,20627,25019
2022-06-02,A-1002,26454,28289
2022-06-02,A-1003,22272,31362
2022-06-02,A-1004,25909,20640
2022-06-02,A-1005,31035,27303
2022-06-02,A-1006,27342,25561
2022-06-02,A-1007,24737,28709
2022-06-02,A-1008,33780,34310
2022-06-03,A-1001,26605,27976
2022-06-03,A-1002,26083,26018
2022-06-03,A-1003,24942,20586
2022-06-03,A-1004,34716,29086
2022-06-03,A-1005,32533,29584
2022-06-03,A-1006,28819,34190
2022-06-03,A-1007,21835,27618
2022-06-03,A-1008,32912,30211
2022-06-04,A-1001,21931,30834
2022-06-04,A-1002,24738,28002
2022-06-04,A-1003,29504,21660
2022-06-04,A-1004,30310,27163
2022-06-04,A-1005,33192,24564
2022-06-04,A-1006,28407,20869
2022-06-04,A-1007,29970,23917
2022-06-04,A-1008,27407,21141
2022-06-05,A-1001,23909,29965
2022-06-05,A-1002,24667,26818
2022-06-05,A-1003,29569,23195
2022-06-05,A-1004,27310,25505
2022-06-05,A-1005,22940,29857
2022-06-05,A-1006,28288,20331
2022-06-05,A-1007,27088,21657
2022-06-05,A-1008,23456,30763
2022-06-06,A-1001,24752,20363
2022-06-06,A-1002,26984,34197
2022-06-06,A-1003,32977,27199
2022-06-06,A-1004,34435,26814
2022-06-06,A-1005,29829,34509
2022-06-06,A-1006,30441,24193
2022-06-06,A-1007,20735,24263
2022-06-06,A-1008,23827,22437
2022-06-07,A-1001,27075,34310
2022-06-07,A-1002,20429,22391
2022-06-07,A-1003,29350,29001
2022-06-07,A-1004,31910,26894
2022-06-07,A-1005,24867,28021
2022-06-07,A-1006,31185,21487
2022-06-07,A-1007,29528,28007
2022-06-07,A-1008,22094,28534
2022-06-08,A-1001,21372,23758
2022-06-08,A-1002,29364,22231
2022-06-08,A-1003,27499,33436
2022-06-08,A-1004,34564,32683
2022-06-08,A-1005,33246,26271
2022-06-08,A-1006,20303,24758
2022-06-08,A-1007,28046,26440
2022-06-08,A-1008,24630,30470
2022-06-09,A-1001,24400,26012
2022-06-09,A-1002,25973,22348
2022-06-09,A-1003,25459,30074
2022-06-09,A-1004,30224,24582
2022-06-09,A-1005,26497,20784
2022-06-09,A-1006,27162,29180
2022-06-09,A-1007,32430,20117
2022-06-09,A-1008,27546,32423
2022-06-10,A-1001,23088,33629
2022-06-10,A-1002,27832,24676
2022-06-10,A-1003,32107,32755
2022-06-10,A-1004,21789,20502
2022-06-10,A-1005,31877,22873
2022-06-10,A-1006,28947,27753
2022-06-10,A-1007,34776,30246
2022-06-10,A-1008,32359,25293
2022-06-11,A-1001,23876,23891
2022-06-11,A-1002,25555,34094
2022-06-11,A-1003,26762,23631
2022-06-11,A-1004,30465,20661
2022-06-11,A-1005,25840,23829
2022-06-11,A-1006,32633,33393
2022-06-11,A-1007,31942,28304
2022-06-11,A-1008,31946,22277
2022-06-12,A-1001,25527,32893
2022-06-12,A-1002,29170,24770
2022-06-12,A-1003,20692,31861
2022-06-12,A-1004,27134,26948
2022-06-12,A-1005,30959,32496
2022-06-12,A-1006,27681,23629
2022-06-12,A-1007,21577,28118
2022-06-12,A-1008,31942,23748
2022-06-13,A-1001,32367,23015
2022-06-13,A-1002,23150,21126
2022-06-13,A-1003,31326,33453
2022-06-13,A-1004,26432,21155
2022-06-13,A-1005,33630,23854
2022-06-13,A-1006,20932,23516
2022-06-13,A-1007,20891,22603
2022-06-13,A-1008,33409,21105
2022-06-14,A-1001,31914,25696
2022-06-14,A-1002,23215,27608
2022-06-14,A-1003,21350,24967
2022-06-14,A-1004,30707,33546
2022-06-14,A-1005,22745,29974
2022-06-14,A-1006,31248,26502
2022-06-14,A-1007,29683,23549
2022-06-14,A-1008,31396,24025
2022-06-15,A-1001,23205,22217
2022-06-15,A-1002,31945,24152
2022-06-15,A-1003,32782,27140
2022-06-15,A-1004,32857,25020
2022-06-15,A-1005,23195,32446
2022-06-15,A-1006,27717,25153
2022-06-15,A-1007,30215,20165
2022-06-15,A-1008,25599,27369
2022-06-16,A-1001,32284,20796
2022-06-16,A-1002,21328,22652
2022-06-16,A-1003,21426,28908
2022-06-16,A-1004,25953,24636
2022-06-16,A-1005,23332,28619
2022-06-16,A-1006,31258,33361
2022-06-16,A-1007,28676,25140
2022-06-16,A-1008,20309,30360
2022-06-17,A-1001,22316,29734
2022-06-17,A-1002,29349,33611
2022-06-17,A-1003,21651,23441
2022-06-17,A-1004,20155,23368
2022-06-17,A-1005,21792,24444
2022-06-17,A-1006,21042,24069
2022-06-17,A-1007,25501,27845
2022-06-17,A-1008,23929,27415
2022-06-18,A-1001,32480,32433
2022-06-18,A-1002,32999,23621
2022-06-18,A-1003,29063,33121
2022-06-18,A-1004,32417,31861
2022-06-18,A-1005,31922,29067
2022-06-18,A-1006,25807,23508
2022-06-18,A-1007,33205,26750
2022-06-18,A-1008,29834,31554
2022-06-19,A-1001,31559,33333
2022-06-19,A-1002,21857,20935
2022-06-19,A-1003,31937,32525
2022-06-19,A-1004,31823,29015
2022-06-19,A-1005,24771,31306
2022-06-19,A-1006,31487,26400
2022-06-19,A-1007,29346,25286
2022-06-19,A-1008,32673,34792
2022-06-20,A-1001,32153,34599
2022-06-20,A-1002,20407,25747
2022-06-20,A-1003,32770,32635
2022-06-20,A-1004,20332,25820
2022-06-20,A-1005,34543,32724
2022-06-20,A-1006,28798,25168
2022-06-20,A-1007,32513,21280
2022-06-20,A-1008,20711,31983
2022-06-21,A-1001,34996,30682
2022-06-21,A-1002,23262,22507
2022-06-21,A-1003,32790,28910
2022-06-21,A-1004,31110,23259
2022-06-21,A-1005,30317,33682
2022-06-21,A-1006,27072,23523
2022-06-21,A-1007,22114,32058
2022-06-21,A-1008,28148,33064
2022-06-22,A-1001,21994,30583
2022-06-22,A-1002,29745,33445
2022-06-22,A-1003,33226,22943
2022-06-22,A-1004,24886,31500
2022-06-22,A-1005,24647,31000
2022-06-22,A-1006,20521,21949
2022-06-22,A-1007,21004,22311
2022-06-22,A-1008,31437,34806
2022-06-23,A-1001,20029,30362
2022-06-23,A-1002,23667,28751
2022-06-23,A-1003,25338,28892
2022-06-23,A-1004,34060,21273
2022-06-23,A-1005,30829,30024
2022-06-23,A-1006,32637,27527
2022-06-23,A-1007,24734,23861
2022-06-23,A-1008,22439,20598
2022-06-24,A-1001,33203,32124
2022-06-24,A-1002,23217,27484
2022-06-24,A-1003,33185,23458
2022-06-24,A-1004,31663,24344
2022-06-24,A-1005,20729,26955
2022-06-24,A-1006,33424,22714
2022-06-24,A-1007,24171,25664
2022-06-24,A-1008,34580,20826
2022-06-25,A-1001,34574,31890
2022-06-25,A-1002,26070,34469
2022-06-25,A-1003,34937,20920
2022-06-25,A-1004,32592,32126
2022-06-25,A-1005,26915,27789
2022-06-25,A-1006,28334,34421
2022-06-25,A-1007,27340,30602
2022-06-25,A-1008,22937,20314
2022-06-26,A-1001,21276,23578
2022-06-26,A-1002,20566,27008
2022-06-26,A-1003,29662,20875
2022-06-26,A-1004,29329,34737
2022-06-26,A-1005,24899,27769
2022-06-26,A-1006,25153,22984
2022-06-26,A-1007,23297,27192
2022-06-26,A-1008,28783,31621
2022-06-27,A-1001,23612,32215
2022-06-27,A-1002,20795,33552
2022-06-27,A-1003,34735,23728
2022-06-27,A-1004,20988,22219
2022-06-27,A-1005,26163,33927
2022-06-27,A-1006,28142,29728
2022-06-27,A-1007,25851,31053
2022-06-27,A-1008,29830,32364
2022-06-28,A-1001,33921,25172
2022-06-28,A-1002,31672,34272
2022-06-28,A-1003,28805,20294
2022-06-28,A-1004,21720,20934
2022-06-28,A-1005,21444,24089
2022-06-28,A-1006,28171,27856
2022-06-28,A-1007,28735,28427
2022-06-28,A-1008,31833,32709
2022-06-29,A-1001,29963,23064
2022-06-29,A-1002,20534,34607
2022-06-29,A-1003,25783,21131
2022-06-29,A-1004,34563,21657
2022-06-29,A-1005,31344,32832
2022-06-29,A-1006,27894,34215
2022-06-29,A-1007,24164,24751
2022-06-29,A-1008,24152,20683
2022-06-30,A-1001,32949,24424
2022-06-30,A-1002,21479,24130
2022-06-30,A-1003,32502,30989
2022-06-30,A-1004,25769,30471
2022-06-30,A-1005,22473,20536
2022-06-30,A-1006,27225,20007
2022-06-30,A-1007,23477,31970
2022-06-30,A-1008,33028,27224
2022-07-01,A-1001,31821,20937
2022-07-01,A-1002,22241,24456
2022-07-01,A-1003,31907,32290
2022-07-01,A-1004,31587,34805
2022-07-01,A-1005,29756,26911
2022-07-01,A-1006,23901,34971
2022-07-01,A-1007,26675,24738
2022-07-01,A-1008,24167,22013
2022-07-02,A-1001,32727,33465
2022-07-02,A-1002,33844,30213
2022-07-02,A-1003,34578,29069
2022-07-02,A-1004,30033,32101
2022-07-02,A-1005,32731,30212
2022-07-02,A-1006,33187,30182
2022-07-02,A-1007,26523,25008
2022-07-02,A-1008,21929,30466
2022-07-03,A-1001,33557,28496
2022-07-03,A-1002,31622,33152
2022-07-03,A-1003,24431,24688
2022-07-03,A-1004,32290,22289
2022-07-03,A-1005,26705,27228
2022-07-03,A-1006,23444,25290
2022-07-03,A-1007,21011,32232
2022-07-03,A-1008,27857,32655
2022-07-04,A-1001,25621,32895
2022-07-04,A-1002,33996,23964
2022-07-04,A-1003,28213,31358
2022-07-04,A-1004,32760,25702
2022-07-04,A-1005,20451,28158
2022-07-04,A-1006,27606,21378
2022-07-04,A-1007,30252,33949
2022-07-04,A-1008,24606,21387
2022-07-05,A-1001,32897,21929
2022-07-05,A-1002,28392,23099
2022-07-05,A-1003,27347,21670
2022-07-05,A-1004,31351,27396
2022-07-05,A-1005,30937,27107
2022-07-05,A-1006,22777,20390
2022-07-05,A-1007,20321,33710
2022-07-05,A-1008,24733,26770
2022-07-06,A-1001,34295,26060
2022-07-06,A-1002,26939,20147
2022-07-06,A-1003,25692,32773
2022-07-06,A-1004,25853,29838
2022-07-06,A-1005,20516,21609
2022-07-06,A-1006,34663,28084
2022-07-06,A-1007,21219,25105
2022-07-06,A-1008,31282,29184
2022-07-07,A-1001,33197,26552
2022-07-07,A-1002,24406,23823
2022-07-07,A-1003,21124,22729
2022-07-07,A-1004,34938,28255
2022-07-07,A-1005,29516,20137
2022-07-07,A-1006,20163,30919
2022-07-07,A-1007,31284,21065
2022-07-07,A-1008,27121,24410
2022-07-08,A-1001,34745,34750
2022-07-08,A-1002,32732,31140
2022-07-08,A-1003,26914,24074
2022-07-08,A-1004,21432,29558
2022-07-08,A-1005,23659,30402
2022-07-08,A-1006,30538,34667
2022-07-08,A-1007,34484,32327
2022-07-08,A-1008,26655,27261
2022-07-09,A-1001,34048,31351
2022-07-09,A-1002,33052,21303
2022-07-09,A-1003,23291,28100
2022-07-09,A-1004,30202,24558
2022-07-09,A-1005,20944,31201
2022-07-09,A-1006,32756,30988
2022-07-09,A-1007,23867,20755
2022-07-09,A-1008,22727,31390
2022-07-10,A-1001,23959,31281
2022-07-10,A-1002,29896,31536
2022-07-10,A-1003,25101,25892
2022-07-10,A-1004,30354,27900
2022-07-10,A-1005,32153,23530
2022-07-10,A-1006,26229,29097
2022-07-10,A-1007,20520,31436
2022-07-10,A-1008,33303,23380
2022-07-11,A-1001,29367,22635
2022-07-11,A-1002,24054,23419
2022-07-11,A-1003,27288,26477
2022-07-11,A-1004,20886,25053
2022-07-11,A-1005,34717,31658
2022-07-11,A-1006,23691,21115
2022-07-11,A-1007,30197,24150
2022-07-11,A-1008,32778,22307
2022-07-12,A-1001,34256,29426
2022-07-12,A-1002,21864,31523
2022-07-12,A-1003,34028,28917
2022-07-12,A-1004,20785,29040
2022-07-12,A-1005,30456,25166
2022-07-12,A-1006,21499,29148
2022-07-12,A-1007,33573,32618
2022-07-12,A-1008,22421,26092
2022-07-13,A-1001,24812,31795
2022-07-13,A-1002,30392,22239
2022-07-13,A-1003,24699,30250
2022-07-13,A-1004,28336,23850
2022-07-13,A-1005,25888,30376
2022-07-13,A-1006,27124,28784
2022-07-13,A-1007,26315,27016
2022-07-13,A-1008,28033,22924
2022-07-14,A-1001,34368,24018
2022-07-14,A-1002,20815,28251
2022-07-14,A-1003,32299,21983
2022-07-14,A-1004,30299,27134
2022-07-14,A-1005,32055,31287
2022-07-14,A-1006,28693,22215
2022-07-14,A-1007,26803,24622
2022-07-14,A-1008,21409,33794
2022-07-15,A-1001,30262,31174
2022-07-15,A-1002,25421,26895
2022-07-15,A-1003,25100,21535
2022-07-15,A-1004,23623,34702
2022-07-15,A-1005,34054,34669
2022-07-15,A-1006,32641,32195
2022-07-15,A-1007,30498,32286
2022-07-15,A-1008,31499,28436
2022-07-16,A-1001,30873,27909
2022-07-16,A-1002,23423,32652
2022-07-16,A-1003,34167,30296
2022-07-16,A-1004,32304,33238
2022-07-16,A-1005,24173,23673
2022-07-16,A-1006,24990,32250
2022-07-16,A-1007,31155,27843
2022-07-16,A-1008,23507,24663
2022-07-17,A-1001,33735,31993
2022-07-17,A-1002,24514,32167
2022-07-17,A-1003,30347,28102
2022-07-17,A-1004,26877,20389
2022-07-17,A-1005,33365,27020
2022-07-17,A-1006,21746,33974
2022-07-17,A-1007,30272,25721
2022-07-17,A-1008,20829,26712
2022-07-18,A-1001,33447,22452
2022-07-18,A-1002,32940,34899
2022-07-18,A-1003,28592,30595
2022-07-18,A-1004,26179,22955
2022-07-18,A-1005,29052,20526
2022-07-18,A-1006,29878,25733
2022-07-18,A-1007,22478,23894
2022-07-18,A-1008,27431,30565
2022-07-19,A-1001,25954,25346
2022-07-19,A-1002,30645,29802
2022-07-19,A-1003,21462,33512
2022-07-19,A-1004,27246,32163
2022-07-19,A-1005,30249,20256
2022-07-19,A-1006,33192,20278
2022-07-19,A-1007,27265,22873
2022-07-19,A-1008,21011,23532
2022-07-20,A-1001,32454,21564
2022-07-20,A-1002,27849,25894
2022-07-20,A-1003,27158,29721
2022-07-20,A-1004,21736,23032
2022-07-20,A-1005,28460,21208
2022-07-20,A-1006,28182,26548
2022-07-20,A-1007,21033,24522
2022-07-20,A-1008,21110,31418
2022-07-21,A-1001,23686,30284
2022-07-21,A-1002,26041,29476
2022-07-21,A-1003,34212,23402
2022-07-21,A-1004,32045,30292
2022-07-21,A-1005,21416,29768
2022-07-21,A-1006,34016,29032
2022-07-21,A-1007,21301,31575
2022-07-21,A-1008,26196,31569
2022-07-22,A-1001,34225,32114
2022-07-22,A-1002,23298,34808
2022-07-22,A-1003,22831,22316
2022-07-22,A-1004,23600,30234
2022-07-22,A-1005,25739,34066
2022-07-22,A-1006,32114,26584
2022-07-22,A-1007,25708,33740
2022-07-22,A-1008,31747,33894
2022-07-23,A-1001,21967,31921
2022-07-23,A-1002,34787,20157
2022-07-23,A-1003,27864,26953
2022-07-23,A-1004,32645,23091
2022-07-23,A-1005,25761,24868
2022-07-23,A-1006,27152,29071
2022-07-23,A-1007,26442,21309
2022-07-23,A-1008,20368,32871
2022-07-24,A-1001,22801,26873
2022-07-24,A-1002,25540,26957
2022-07-24,A-1003,20072,24230
2022-07-24,A-1004,33014,25173
2022-07-24,A-1005,31620,31816
2022-07-24,A-1006,25979,33262
2022-07-24,A-1007,34321,28126
2022-07-24,A-1008,29913,29062
2022-07-25,A-1001,21576,28044
2022-07-25,A-1002,20598,26929
2022-07-25,A-1003,21770,21602
2022-07-25,A-1004,34487,30553
2022-07-25,A-1005,26998,31619
2022-07-25,A-1006,29677,32111
2022-07-25,A-1007,33215,33382
2022-07-25,A-1008,24165,32896
2022-07-26,A-1001,32227,33079
2022-07-26,A-1002,33293,21691
2022-07-26,A-1003,24104,21008
2022-07-26,A-1004,26193,32509
2022-07-26,A-1005,32840,26648
2022-07-26,A-1006,25718,30980
2022-07-26,A-1007,20106,24255
2022-07-26,A-1008,23469,30749
2022-07-27,A-1001,33105,30951
2022-07-27,A-1002,33855,23640
2022-07-27,A-1003,32564,28181
2022-07-27,A-1004,25163,24603
2022-07-27,A-1005,31941,34421
2022-07-27,A-1006,20551,29174
2022-07-27,A-1007,32966,27434
2022-07-27,A-1008,31083,25945
2022-07-28,A-1001,21472,32331
2022-07-28,A-1002,27993,29070
2022-07-28,A-1003,30910,34507
2022-07-28,A-1004,22493,32010
2022-07-28,A-1005,23872,30518
2022-07-28,A-1006,26280,20824
2022-07-28,A-1007,25229,26579
2022-07-28,A-1008,23623,21228
2022-07-29,A-1001,23118,22215
2022-07-29,A-1002,23540,26758
2022-07-29,A-1003,23355,28791
2022-07-29,A-1004,30723,23281
2022-07-29,A-1005,33572,34353
2022-07-29,A-1006,20831,32939
2022-07-29,A-1007,26934,25330
2022-07-29,A-1008,31068,24772
2022-07-30,A-1001,34677,28588
2022-07-30,A-1002,21498,27087
2022-07-30,A-1003,20214,32576
2022-07-30,A-1004,27646,22256
2022-07-30,A-1005,24807,27353
2022-07-30,A-1006,29786,27292
2022-07-30,A-1007,31615,20094
2022-07-30,A-1008,24124,22412
2022-07-31,A-1001,24598,23195
2022-07-31,A-1002,29416,26950
2022-07-31,A-1003,23767,20600
2022-07-31,A-1004,27513,32927
2022-07-31,A-1005,23399,29914
2022-07-31,A-1006,20747,21502
2022-07-31,A-1007,23307,22855
2022-07-31,A-1008,21112,28319
2022-08-01,A-1001,32071,33116
2022-08-01,A-1002,29089,21632
2022-08-01,A-1003,28296,34877
2022-08-01,A-1004,20113,33305
2022-08-01,A-1005,25320,32910
2022-08-01,A-1006,25781,28495
2022-08-01,A-1007,28686,30776
2022-08-01,A-1008,21894,30703
2022-08-02,A-1001,30505,24770
2022-08-02,A-1002,32056,29078
2022-08-02,A-1003,31025,26972
2022-08-02,A-1004,31391,33984
2022-08-02,A-1005,21863,22407
2022-08-02,A-1006,21971,28813
2022-08-02,A-1007,22322,33342
2022-08-02,A-1008,32855,34733
2022-08-03,A-1001,20901,31889
2022-08-03,A-1002,28019,30371
2022-08-03,A-1003,24703,27021
2022-08-03,A-1004,20542,33198
2022-08-03,A-1005,34591,25961
2022-08-03,A-1006,34919,22587
2022-08-03,A-1007,24815,21407
2022-08-03,A-1008,24207,27603
2022-08-04,A-1001,31572,22011
2022-08-04,A-1002,32360,22231
2022-08-04,A-1003,22089,32622
2022-08-04,A-1004,26293,24217
2022-08-04,A-1005,33471,27017
2022-08-04,A-1006,20678,27323
2022-08-04,A-1007,31537,28886
2022-08-04,A-1008,30351,22405
